type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-50,11,1,4,1,1,1,0,0,0,0,-93,0,8,1,5531568,0,84,0,0,5.784718,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -19 -29 -18 -29 -17 -30 -17 -31 -15 -30 -14 -29 -14 -29 -13 -29 -12 -28 -12 -28 -12 -29 -12 -28 -11 -27 -10 -27 -9 -27 -10 -27 -9 -25 -8 -24 -9 -24 -8 -23 -8 -23 -8 -22 -8 -21 -9 -21 -9 -22 -10 -20 0 0 -9 -19 -10 -18 -10 -18 -10 -16 -9 -16 -10 -16 -10 -16 -10 -14 -11 -14 -11 -12 -11 -12 -11 -12 -11 -12 -12 -11 -11 -11 -12 -10 -12 -10 -12 -8 -11 -8 -11 -7 -12 -8 -11 -8 -12 -7 -12 -6 -12 -6 -11 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-49,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5535513,0,84,0,0,5.789276,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -28 -16 -28 -16 -28 -17 -27 -19 -27 -19 -24 -18 -24 -18 -24 -18 -23 -19 -22 -19 -22 -20 -22 -19 -21 -19 -20 -20 -19 -19 -21 -18 -18 -17 -18 -17 -17 -16 -17 -16 -17 -15 -18 -15 -16 -15 -16 -15 -17 -15 -17 -13 0 0 -16 -12 -16 -11 -16 -11 -16 -9 -15 -10 -16 -9 -16 -9 -15 -8 -15 -7 -15 -6 -15 -6 -15 -6 -15 -6 -14 -5 -15 -5 -14 -3 -15 -4 -14 -2 -14 -2 -13 -1 -14 -2 -13 -2 -14 -1 -13 -1 -13 -1 -12 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-49,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5542372,0,84,0,0,5.797472,384,[84 -64 4 0 0 0 0 0 0 0 0 0 3 33 -3 31 4 27 -7 32 0 30 -8 30 -6 30 -2 28 -2 28 -2 29 -5 27 -7 23 -4 22 -9 24 -6 26 -7 25 -6 23 -2 26 -4 19 0 24 1 28 -6 21 -3 24 -3 19 -2 22 0 21 0 0 0 19 1 19 1 19 2 17 1 17 3 17 3 17 4 15 4 15 5 14 5 15 5 14 6 14 7 13 5 13 7 12 7 12 7 11 8 11 8 9 8 10 8 9 8 9 9 9 8 9 8 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-49,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5547559,0,84,0,0,5.801858,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -29 17 -29 16 -29 15 -31 14 -30 13 -29 12 -27 12 -28 12 -29 10 -27 10 -29 10 -28 10 -27 9 -27 7 -26 7 -27 8 -24 7 -24 7 -23 7 -22 7 -22 7 -22 7 -21 6 -21 7 -22 8 -20 8 0 0 -19 8 -18 8 -18 9 -16 9 -16 8 -16 9 -15 9 -14 9 -14 10 -13 10 -13 10 -13 10 -12 10 -11 11 -11 10 -10 11 -10 11 -9 11 -8 11 -7 11 -8 11 -8 10 -7 11 -7 11 -7 11 -6 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-45,11,1,3,0,1,1,0,0,0,0,-93,0,8,1,5553349,0,84,0,0,5.805974,256,[84 -64 4 0 0 0 0 0 0 0 0 0 8 -32 9 -32 10 -30 10 -31 11 -29 12 -29 12 -28 12 -27 13 -27 12 -26 12 -26 12 -26 12 -25 12 -24 12 -24 12 -23 12 -22 11 -21 11 -21 11 -20 10 -20 10 -20 9 -19 8 -20 8 -20 8 -19 0 0 7 -18 6 -18 6 -18 5 -17 5 -17 4 -17 4 -17 3 - -3 -13 -3 -13 -3 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-49,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5561048,0,84,0,0,5.810064,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -26 -16 -26 -16 -26 -17 -16 -16 -16 -16 -16 -15 -16 -15 -16 -15 -15 -14 -15 -14 -16 -14 -16 -12 0 0 -15 -12 -15 -11 -15 -11 -15 -9 -14 -10 -15 -9 -15 -9 -13 -1 -13 -1 -12 -1 -12 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-48,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5565348,0,84,0,0,5.817582,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -23 -21 -23 -22 -21 -22 -21 -24 -20 -23 -18 -23 -18 -22 -18 -22 -17 -22 -16 -22 -17 -23 -16 -23 -15 -22 -14 -22 -14 -22 -15 -21 -13 -20 -13 -19 -13 -19 -13 -18 -13 -18 -13 -18 -12 -17 -12 -17 -13 -17 -13 -15 0 0 -13 -15 -13 -14 -13 -14 -13 -12 -12 -13 -13 -12 -13 -12 -13 -11 -13 -10 -13 -9 -13 -9 -13 -9 -13 -8 -13 -8 -13 -8 -13 -6 -13 -6 -13 -5 -12 -5 -13 -4 -13 -4 -12 -4 -13 -4 -13 -3 -12 -4 -12 -2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-48,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5571804,0,84,0,0,5.822535,384,[84 -64 4 0 0 0 0 0 0 0 0 0 11 28 11 28 10 28 9 30 8 28 7 27 7 27 7 26 6 26 5 26 5 27 5 26 4 26 3 25 3 24 5 25 4 23 3 22 4 22 4 21 4 21 4 21 3 19 4 19 4 20 5 18 0 0 6 17 6 17 6 17 7 15 6 16 7 15 7 15 7 13 8 13 8 12 8 12 8 12 8 11 9 10 9 11 10 10 9 10 10 8 10 8 10 7 10 8 10 7 10 7 10 6 10 6 10 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-48,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5577683,0,82,0,0,5.826602,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -28 -14 -28 -14 -27 -15 -27 -17 -26 -17 -24 -16 -24 -16 -24 -16 - -15 -18 -15 -18 -14 -18 -14 -18 -14 -18 -14 -16 -13 -17 -12 -18 -13 -17 -11 0 0 -17 -11 -17 -10 -17 -9 -16 -8 -15 -9 -16 -8 -161 -14 0 -13 1 -13 1 -12 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-48,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5578509,0,84,0,0,5.834123,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -17 -26 -17 -27 -16 -26 -15 -29 -14 -27 -13 -27 -13 -26 -13 -26 -11 -26 -10 -25 -10 -26 -10 -26 -9 -25 -8 -25 -8 -25 -9 -24 -8 -24 -7 -22 -8 -22 -8 -21 -8 -21 -7 -21 -7 -19 -7 -20 -8 -21 -8 -19 0 0 -8 -18 -8 -17 -9 -17 -9 -15 -8 -16 -9 -15 -9 -15 -9 -14 -10 -14 -10 -12 -10 -13 -9 -12 -10 -12 -11 -12 -10 -12 -11 -11 -11 -11 -11 -9 -10 -9 -11 -8 -11 -9 -11 -9 -11 -8 -11 -7 -11 -8 -11 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-48,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5587228,0,84,0,0,5.840302,384,[84 -64 4 0 0 0 0 0 0 0 0 0 19 -20 19 -20 19 -19 21 -19 20 -17 20 -16 19 -16 20 -17 20 -15 19 -14 20 -14 20 -15 20 -13 19 -13 18 -12 19 -14 17 -12 17 -12 16 -12 16 -12 16 -12 16 -12 15 -10 14 -11 15 -12 13 -12 0 0 13 -12 12 -12 11 -12 10 -12 10 -11 10 -12 9 -12 8 -12 8 -12 7 -12 7 -12 7 -12 6 -12 5 -12 6 -12 5 -13 5 -13 3 -12 3 -12 2 -12 3 -12 2 -12 2 -12 1 -12 2 -12 1 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-48,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5590923,0,84,0,0,5.844604,384,[84 -64 4 0 0 0 0 0 0 0 0 0 11 -30 11 -29 11 -29 14 -29 13 -28 14 -26 13 -26 13 -25 14 -25 14 -24 15 -24 15 -24 15 -23 15 -22 15 -21 15 -22 14 -20 13 -19 13 -20 12 -19 12 -19 12 -19 12 -17 11 -18 12 -18 10 -18 0 0 10 -18 8 -17 8 -17 7 -17 7 -16 7 -17 6 -17 5 -16 5 -16 4 -15 4 -16 4 -15 3 -15 2 -15 3 -15 2 -15 1 -15 0 -14 0 -14 -1 -14 0 -14 0 -14 -1 -14 -2 -14 -1 -14 -2 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-47,11,1,2,1,1,1,0,0,0,0,-93,0,8,1,5597872,0,84,0,0,5.848760,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -21 -14 -24 -19 -18 -27 -23 -24 -21 -20 -19 -24 -17 -20 -16 -20 -19 -20 -15 -20 -18 -21 -18 -21 -16 -20 -16 -20 -14 -19 -16 -20 -14 -18 -13 -17 -14 -17 -14 -16 -14 -16 -14 -16 -12 -15 -14 -14 -15 -16 -15 -13 0 0 -14 -13 -15 -12 -15 -11 -15 -10 -13 -11 -15 -9 -15 -9 -14 -8 -15 -7 -14 -5 -15 -5 -14 -6 -14 -5 -14 -4 -14 -5 -14 -3 -15 -3 -13 -1 -13 -1 -12 0 -13 -1 -13 -1 -13 0 -12 1 -12 0 -11 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-48,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5603163,0,84,0,0,5.856783,384,[84 -64 4 0 0 0 0 0 0 0 0 0 19 -25 20 -25 20 -24 23 -24 21 -22 22 -22 21 -21 21 -20 22 -19 20 -18 22 -19 22 -19 21 -17 21 -16 21 -16 20 -17 20 -16 18 -14 19 -14 18 -15 18 -14 17 -14 16 -13 16 -14 17 -14 15 -15 0 0 15 -14 13 -14 13 -14 11 -14 12 -13 11 -14 11 -14 10 -14 10 -14 8 -14 8 -14 8 -14 7 -14 7 -14 7 -13 6 -15 6 -14 4 -14 5 -14 3 -13 4 -14 4 -13 3 -13 2 -14 3 -14 2 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-48,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5608463,0,84,0,0,5.861846,384,[84 -64 4 0 0 0 0 0 0 0 0 0 23 21 23 21 22 22 21 23 20 23 18 22 19 21 18 22 17 22 17 22 16 23 16 22 15 22 14 22 13 21 15 22 13 20 12 20 12 19 12 18 12 19 12 18 11 17 12 17 12 18 12 15 0 0 12 15 12 15 12 14 12 12 11 13 12 12 12 12 12 11 12 10 12 9 12 9 12 9 12 8 13 7 12 8 13 7 13 7 12 5 13 5 12 4 12 5 12 5 13 4 12 3 12 4 11 3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-48,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5615529,0,84,0,0,5.866096,384,[84 -64 4 0 0 0 0 0 0 0 0 0 18 -27 18 -26 19 -26 21 -26 20 -25 20 -22 19 -23 19 -22 20 -21 20 -20 21 -21 21 -20 20 -19 20 -18 19 -17 20 -19 18 -17 18 -16 17 -16 17 -16 17 -16 16 -16 16 -15 15 -15 16 -15 14 -16 0 0 13 -15 12 -15 12 -15 11 -16 11 -14 10 -15 10 -15 8 -15 8 -15 7 -15 7 -15 7 -14 6 -14 5 -15 6 -15 4 -15 5 -15 3 -14 3 -15 2 -14 3 -15 2 -14 2 -14 1 -14 2 -14 1 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-48,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5621635,0,84,0,0,5.872287,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -18 23 -18 22 -18 21 -20 21 -20 20 -19 19 -19 19 -19 18 -20 17 -19 16 -20 17 -20 17 -20 15 -20 15 -19 14 -19 15 -18 13 -17 13 -17 13 -17 13 -17 12 -17 12 -15 11 -15 12 -16 12 -14 13 0 0 -14 12 -13 12 -13 12 -11 12 -12 11 -11 12 -11 12 -10 12 -9 12 -8 12 -8 12 -8 12 -7 12 -7 12 -7 12 -6 12 -6 12 -5 12 -4 12 -4 12 -4 12 -4 11 -3 12 -3 11 -3 12 -2 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-48,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5629171,0,84,0,0,5.879425,384,[84 -64 4 0 0 0 0 0 0 0 0 0 4 32 4 31 3 32 1 33 0 32 -1 29 0 30 0 29 -2 29 -2 28 -2 29 -2 29 -3 27 -3 27 -4 26 -3 27 -3 25 -3 24 -3 24 -2 23 -2 23 -3 23 -3 21 -2 22 -1 22 0 21 0 0 0 20 1 20 1 19 2 18 1 18 2 18 2 18 3 17 3 16 4 15 5 16 4 15 5 15 6 14 5 14 6 14 6 14 7 12 7 12 7 11 7 12 7 12 8 11 8 11 8 11 8 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-48,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5636767,0,84,0,0,5.886394,384,[84 -64 4 0 0 0 0 0 0 0 0 0 26 12 25 12 26 13 25 14 24 15 22 14 22 14 22 14 21 15 20 15 20 16 20 16 19 16 18 16 17 15 19 15 17 14 16 14 16 13 16 13 16 13 15 13 14 12 15 12 15 12 15 10 0 0 14 10 15 9 14 9 14 8 13 8 14 8 14 8 13 6 14 6 13 5 14 5 13 5 14 4 13 3 13 4 13 2 14 3 12 1 13 1 12 0 13 1 12 1 12 1 12 0 12 0 11 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-48,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5643225,0,84,0,0,5.892617,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -17 -29 -16 -29 -16 -29 -15 -31 -14 -30 -13 -29 -12 -29 -13 -28 -11 -28 -10 -28 -12 -29 -11 -29 -9 -27 -8 -27 -8 -27 -9 -27 -8 -25 -7 -25 -7 -24 -8 -24 -7 -23 -8 -23 -7 -22 -8 -22 -8 -22 -9 -20 0 0 -8 -20 -9 -19 -10 -19 -10 -17 -9 -18 -10 -17 -10 -17 -10 -16 -11 -15 -11 -13 -11 -14 -11 -13 -11 -13 -12 -12 -11 -12 -12 -11 -12 -12 -12 -10 -12 -10 -12 -8 -12 -9 -12 -9 -13 -8 -13 -8 -12 -8 -12 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-47,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5648026,0,84,0,0,5.897308,384,[84 -64 4 0 0 0 0 0 0 0 0 0 18 -29 17 -28 18 -29 19 -27 20 -27 19 -24 19 -24 19 -23 19 -23 20 -23 21 -23 20 -22 20 -21 20 -20 19 -19 20 -21 18 -18 18 -18 17 -17 17 -18 17 -17 16 -17 16 -17 15 -17 15 -17 14 -17 0 0 13 -16 12 -17 11 -16 11 -17 11 -15 10 -16 10 -16 8 -16 8 -16 7 -16 7 -16 7 -15 6 -15 5 -15 6 -16 4 -16 4 -16 3 -15 3 -15 2 -14 2 -15 2 -15 2 -15 0 -15 1 -15 0 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-47,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5650922,0,84,0,0,5.903023,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -29 -7 -29 -8 -28 -9 -29 -11 -28 -10 -27 -11 -27 -10 -26 -10 -25 -11 -24 -12 -25 -13 -24 -13 -23 -13 -22 -13 -22 -13 -23 -12 -21 -12 -20 -11 -20 -11 -20 -11 -19 -11 -19 -10 -18 -10 -19 -10 -19 -10 -19 -8 0 0 -18 -8 -18 -7 -18 -7 -17 -5 -17 -6 -17 -5 -17 -5 -16 -4 -16 -3 -15 -3 -16 -3 -15 -3 -15 -2 -15 -2 -15 -2 -15 0 -15 -1 -14 1 -14 1 -13 2 -14 1 -13 1 -13 1 -13 2 -13 2 -12 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-44,11,1,3,0,1,1,0,0,0,0,-93,0,8,1,5656420,0,84,0,0,5.908717,256,[84 -64 4 0 0 0 0 0 0 0 0 0 28 -15 29 -15 28 -13 30 -13 28 -12 29 -11 28 -10 28 -10 28 -9 27 -9 27 -9 27 -9 26 -8 25 -8 25 -8 25 -7 25 -7 22 -6 23 -7 22 -7 22 -7 21 -6 20 -7 20 -8 19 -8 19 -8 0 0 18 -8 17 -8 17 -8 16 -9 16 -9 15 -9 14 -9 14 -10 13 -9 13 -10 13 -11 12 -10 11 -11 11 -11 11 -11 11 -12 10 -11 10 -12 9 -11 9 -12 9 -11 8 -12 7 -12 7 -12 6 -12 6 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-47,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5663172,0,84,0,0,5.914825,384,[84 -64 4 0 0 0 0 0 0 0 0 0 9 -29 9 -29 10 -28 12 -29 12 -27 12 -26 11 -25 12 -25 13 -24 12 -23 13 -24 13 -24 13 -23 13 -22 13 -21 13 -21 13 -20 12 -19 12 -19 11 -18 11 -19 11 -18 11 -17 9 -18 10 -19 9 -18 0 0 9 -18 7 -17 7 -17 6 -16 7 -16 6 -16 6 -16 5 -16 5 -16 3 -15 3 -16 3 -15 2 -15 2 -15 2 -15 1 -15 1 -15 0 -14 0 -14 -1 -13 -1 -14 -1 -14 -2 -14 -2 -13 -2 -13 -2 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-47,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5668535,0,84,0,0,5.919689,384,[84 -64 4 0 0 0 0 0 0 0 0 0 25 14 25 15 24 15 25 17 23 17 22 17 22 16 21 16 20 17 19 17 20 18 19 18 18 17 17 18 16 17 18 17 16 16 15 15 15 16 15 15 15 15 15 15 13 14 14 13 15 14 15 12 0 0 14 12 14 11 14 11 14 9 13 10 14 9 14 9 13 8 14 7 13 6 14 6 13 6 13 5 13 5 13 5 14 4 13 4 12 3 13 2 12 1 13 2 12 2 13 1 13 1 12 1 12 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-47,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5675340,0,84,0,0,5.925197,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -2 -31 -1 -30 0 -31 1 -31 2 -30 3 -28 2 -28 2 -28 4 -28 4 -27 4 -28 4 -27 4 -26 5 -26 5 -24 5 -26 5 -23 5 -23 5 -22 4 -22 4 -22 4 -22 4 -20 3 -21 3 -21 2 -20 0 0 2 -20 1 -20 1 -19 -1 -18 0 -17 -1 -18 -1 -18 -2 -17 -2 -17 -3 -16 -3 -16 -3 -15 -3 -15 -4 -15 -4 -15 -5 -14 -5 -15 -5 -13 -5 -13 -6 -12 -6 -13 -6 -13 -7 -12 -7 -12 -7 -12 -7 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-47,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5680950,0,84,0,0,5.930745,384,[84 -64 4 0 0 0 0 0 0 0 0 0 23 19 22 19 21 19 21 22 20 21 18 20 18 20 18 20 17 20 16 20 16 21 16 21 15 20 15 21 13 20 15 20 13 19 12 18 12 18 12 17 12 17 12 17 11 16 12 16 12 16 12 14 0 0 12 14 12 13 12 13 12 11 12 12 12 11 12 11 12 10 12 9 12 8 12 8 12 8 12 7 13 7 12 7 13 6 13 6 12 5 12 5 12 3 12 4 12 4 13 4 12 3 12 3 11 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-47,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5686647,0,84,0,0,5.936808,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -30 -5 -31 -5 -29 -6 -31 -8 -29 -8 -28 -9 -27 -8 -27 -9 -27 -10 -25 -10 -26 -11 -26 -11 -25 -11 -24 -12 -23 -12 -24 -11 -22 -10 -21 -10 -21 -10 -20 -10 -20 -10 -21 -10 -18 -9 -19 -9 -20 -9 -19 -7 0 0 -19 -7 -18 -6 -19 -6 -17 -5 -17 -6 -17 -5 -17 -5 -17 -4 -17 -3 -16 -2 -16 -2 -15 -2 -16 -2 -16 -1 -15 -1 -15 0 -15 0 -14 1 -14 1 -13 2 -14 1 -14 1 -14 2 -13 2 -13 2 -12 3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-47,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5696626,0,84,0,0,5.945454,384,[84 -64 4 0 0 0 0 0 0 0 0 0 30 0 29 0 29 1 30 3 29 3 27 4 27 3 27 4 27 5 26 5 26 6 26 6 25 6 25 7 23 7 24 6 22 6 21 6 21 6 21 5 20 5 21 6 19 5 19 5 20 5 19 3 0 0 19 3 18 3 18 2 17 1 16 2 17 1 17 0 16 0 16 -1 15 -2 15 -2 15 -1 15 -2 14 -3 14 -2 14 -4 14 -4 13 -4 13 -5 12 -5 12 -5 12 -5 12 -5 12 -6 12 -6 11 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-47,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5699631,0,84,0,0,5.949806,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -2 -31 -2 -30 -1 -31 1 -31 1 -30 2 -28 2 -29 2 -28 3 -28 4 -27 5 -28 5 -27 5 -26 6 -26 6 -24 4 -26 4 -23 5 -23 4 -22 4 -22 4 -21 4 -22 4 -20 4 -20 4 -21 2 -20 0 0 2 -19 1 -19 1 -19 0 -18 1 -18 -1 -18 -1 -18 -1 -17 -2 -17 -2 -16 -2 -16 -2 -16 -3 -16 -4 -15 -3 -15 -5 -15 -4 -15 -5 -13 -5 -13 -6 -13 -5 -13 -6 -13 -6 -13 -6 -12 -6 -13 -6 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-44,11,1,3,0,1,1,0,0,0,0,-93,0,8,1,5708449,0,84,0,0,5.957195,256,[84 -64 4 0 0 0 0 0 0 0 0 0 6 32 4 32 4 32 3 32 2 31 1 31 0 30 0 30 -1 29 -1 29 -1 29 -1 28 -1 28 -1 27 -2 26 -2 26 -2 25 -2 24 -2 24 -2 23 -2 23 -2 22 -1 21 0 21 0 21 0 21 0 0 0 19 1 19 1 19 2 18 2 18 2 17 3 17 3 16 3 16 4 16 4 16 5 15 5 14 5 14 5 14 6 14 6 13 6 13 7 13 7 12 7 12 7 11 7 11 8 11 8 10 8 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-47,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5720869,0,84,0,0,5.969558,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -29 10 -29 9 -29 8 -30 8 -29 6 -28 6 -28 6 -27 6 -27 4 -27 3 -28 3 -28 2 -26 1 -26 1 -25 1 -26 2 -24 2 -23 1 -23 1 -23 2 -22 2 -22 2 -21 1 -21 2 -22 2 -20 3 0 0 -19 3 -18 4 -19 4 -17 4 -17 3 -17 5 -17 5 -16 5 -16 6 -14 6 -15 6 -14 5 -14 6 -13 7 -13 7 -13 8 -13 7 -11 8 -11 8 -10 8 -11 8 -11 8 -10 8 -10 8 -10 8 -9 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-47,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5724156,0,84,0,0,5.974014,384,[84 -64 4 0 0 0 0 0 0 0 0 0 5 29 5 29 4 29 3 30 2 29 1 27 2 27 1 27 0 27 -1 26 -2 27 -2 27 -2 25 -3 25 -3 24 -1 25 -2 23 -2 22 -2 21 -1 21 -2 21 -1 21 -2 20 -2 20 -2 21 0 19 0 0 0 19 1 18 1 18 2 17 1 16 2 16 2 16 3 15 3 15 4 14 4 14 3 14 4 14 5 13 4 14 5 12 6 13 6 12 7 11 7 10 7 11 7 11 7 11 7 10 6 10 7 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-47,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5724685,0,84,0,0,5.978025,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -18 24 -18 23 -19 23 -21 23 -20 22 -20 20 -19 20 -20 20 -20 18 -20 17 -21 18 -20 18 -20 16 -20 16 -20 15 -20 16 -18 14 -18 14 -18 13 -17 14 -17 13 -17 13 -16 12 -15 13 -16 13 -14 13 0 0 -14 13 -13 13 -13 13 -12 13 -12 12 -11 13 -11 13 -10 13 -10 13 -8 13 -8 13 -8 13 -8 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-47,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5728476,0,84,0,0,5.982156,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -23 20 -22 20 -23 19 -25 18 -24 17 -23 15 -23 16 -23 16 -24 14 -23 13 -24 13 -24 13 -23 12 -24 12 -23 11 -23 12 -22 10 -20 9 -20 9 -20 10 -20 10 -20 10 -18 9 -18 10 -19 10 -17 10 0 0 -17 10 -16 10 -16 10 -14 10 -14 9 -14 10 -14 10 -13 10 -13 10 -11 11 -11 11 -11 10 -10 11 -10 11 -10 11 -9 11 -9 11 -7 11 -7 11 -7 11 -7 11 -7 11 -6 11 -6 11 -6 11 -5 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,30:AE:A4:8F:7B:0C,-47,11,1,3,1,1,1,0,0,0,0,-93,0,8,1,5734642,0,84,0,0,5.988409,384,[84 -64 4 0 0 0 0 0 0 0 0 0 28 -8 28 -8 28 -7 30 -6 28 -6 28 -5 27 -5 27 -5 27 -4 26 -2 27 -2 27 -2 26 -1 25 0 24 0 25 -2 23 -1 22 -1 22 -1 22 -1 21 -2 21 -1 19 -1 20 -2 21 -1 19 -3 0 0 18 -3 18 -3 18 -4 16 -4 16 -3 16 -5 16 -5 15 -6 15 -6 14 -6 14 -6 14 -6 13 -6 13 -7 13 -7 12 -8 12 -8 11 -8 11 -9 9 -9 10 -9 10 -9 10 -9 9 -9 9 -9 8 -9 0 0 0 0 0 0 0 0 0 0 ]
